name,kind,weight,threshold_lambda,oof_qwk,oof_lift_vs_step25,test_l1,pub_dist,pri_dist,changed,improved,worsened,mean_delta_abs_error,risky_promotions,core_demotions,public_changed,private_changed,thresholds
step25_llm_zeroshot_v2_blend_w0p0300_l4p0,label_blend,0.03,4.0,0.6594596315787931,-0.0018009268004398615,0.17910905636615124,"{1: 125, 2: 63, 3: 55, 4: 34, 5: 21}","{1: 139, 2: 65, 3: 44, 4: 28, 5: 22}",75,33,42,-0.12,1,7,14,20,"1.916166,2.534556,3.254268,4.083100"
step25_llm_zeroshot_v2_blend_w0p0300_l1p0,label_blend,0.03,1.0,0.6594541460502944,-0.0018064123289385225,0.17239764697017806,"{1: 125, 2: 61, 3: 56, 4: 36, 5: 20}","{1: 138, 2: 66, 3: 42, 4: 30, 5: 22}",70,30,40,-0.14285714285714285,1,5,12,17,"1.912584,2.529908,3.234820,4.089503"
step25_pairwise_e5_blend_w0p0100_l4p0,label_blend,0.01,4.0,0.6594124466326511,-0.0018481117465818375,0.18582046576212438,"{1: 126, 2: 63, 3: 52, 4: 35, 5: 22}","{1: 139, 2: 66, 3: 40, 4: 31, 5: 22}",56,25,31,-0.10714285714285714,0,11,9,14,"1.914302,2.544467,3.254806,4.099641"
step25_pairwise_e5_resid_w0p0100_l4p0,residual_blend,0.01,4.0,0.6594124466326511,-0.0018481117465818375,0.18582046576212438,"{1: 126, 2: 63, 3: 52, 4: 35, 5: 22}","{1: 139, 2: 66, 3: 40, 4: 31, 5: 22}",56,25,31,-0.10714285714285714,0,11,9,14,"1.914302,2.544467,3.254806,4.099641"
step25_pairwise_e5_blend_w0p0075_l2p0,label_blend,0.0075,2.0,0.6594022534327447,-0.0018583049464881984,0.1723976469701781,"{1: 126, 2: 60, 3: 55, 4: 35, 5: 22}","{1: 139, 2: 65, 3: 40, 4: 31, 5: 23}",51,24,27,-0.058823529411764705,0,9,6,11,"1.913026,2.532636,3.251418,4.087991"
step25_pairwise_e5_resid_w0p0075_l2p0,residual_blend,0.0075,2.0,0.6594022534327447,-0.0018583049464881984,0.1723976469701781,"{1: 126, 2: 60, 3: 55, 4: 35, 5: 22}","{1: 139, 2: 65, 3: 40, 4: 31, 5: 23}",51,24,27,-0.058823529411764705,0,9,6,11,"1.913026,2.532636,3.251418,4.087991"
step25_pairwise_e5_blend_w0p0150_l1p0,label_blend,0.015,1.0,0.6593976981534522,-0.0018628602257807492,0.1858204657621244,"{1: 126, 2: 63, 3: 52, 4: 35, 5: 22}","{1: 138, 2: 67, 3: 40, 4: 31, 5: 22}",51,23,28,-0.09803921568627451,0,8,9,13,"1.912757,2.542841,3.255824,4.096402"
step25_pairwise_e5_resid_w0p0150_l1p0,residual_blend,0.015,1.0,0.6593976981534522,-0.0018628602257807492,0.1858204657621244,"{1: 126, 2: 63, 3: 52, 4: 35, 5: 22}","{1: 138, 2: 67, 3: 40, 4: 31, 5: 22}",51,23,28,-0.09803921568627451,0,8,9,13,"1.912757,2.542841,3.255824,4.096402"
step25_llm_zeroshot_v2_blend_w0p0300_l2p0,label_blend,0.03,2.0,0.6593966205670581,-0.001863937812174865,0.17575335166816466,"{1: 125, 2: 62, 3: 56, 4: 34, 5: 21}","{1: 138, 2: 66, 3: 43, 4: 29, 5: 22}",74,32,42,-0.13513513513513514,1,5,13,18,"1.912846,2.531817,3.246205,4.079608"
step25_pairwise_specter2_blend_w0p0150_l4p0,label_blend,0.015,4.0,0.6593782586163629,-0.001882299762870021,0.17239764697017806,"{1: 124, 2: 62, 3: 55, 4: 35, 5: 22}","{1: 138, 2: 66, 3: 40, 4: 31, 5: 23}",48,22,26,-0.08333333333333333,0,10,4,10,"1.910401,2.538233,3.249568,4.094737"
step25_pairwise_specter2_resid_w0p0150_l4p0,residual_blend,0.015,4.0,0.6593782586163629,-0.001882299762870021,0.17239764697017806,"{1: 124, 2: 62, 3: 55, 4: 35, 5: 22}","{1: 138, 2: 66, 3: 40, 4: 31, 5: 23}",48,22,26,-0.08333333333333333,0,10,4,10,"1.910401,2.538233,3.249568,4.094737"
step25_modernbert_best_blend_w0p0050_l1p0,label_blend,0.005,1.0,0.6593756727555656,-0.0018848856236672873,0.17575335166816466,"{1: 126, 2: 61, 3: 54, 4: 35, 5: 22}","{1: 139, 2: 65, 3: 40, 4: 32, 5: 22}",60,28,32,-0.06666666666666667,0,13,7,12,"1.912689,2.537860,3.254216,4.117431"
step25_modernbert_best_resid_w0p0050_l1p0,residual_blend,0.005,1.0,0.6593756727555656,-0.0018848856236672873,0.17575335166816466,"{1: 126, 2: 61, 3: 54, 4: 35, 5: 22}","{1: 139, 2: 65, 3: 40, 4: 32, 5: 22}",60,28,32,-0.06666666666666667,0,13,7,12,"1.912689,2.537860,3.254216,4.117431"
step25_modernbert_second_blend_w0p0050_l1p0,label_blend,0.005,1.0,0.6593756727555656,-0.0018848856236672873,0.17575335166816466,"{1: 126, 2: 61, 3: 54, 4: 35, 5: 22}","{1: 139, 2: 65, 3: 40, 4: 32, 5: 22}",60,28,32,-0.06666666666666667,0,13,7,12,"1.912689,2.537860,3.254216,4.117431"
step25_modernbert_second_resid_w0p0050_l1p0,residual_blend,0.005,1.0,0.6593756727555656,-0.0018848856236672873,0.17575335166816466,"{1: 126, 2: 61, 3: 54, 4: 35, 5: 22}","{1: 139, 2: 65, 3: 40, 4: 32, 5: 22}",60,28,32,-0.06666666666666667,0,13,7,12,"1.912689,2.537860,3.254216,4.117431"
step25_pairwise_e5_blend_w0p0150_l2p0,label_blend,0.015,2.0,0.6593699492395828,-0.0018906091396501123,0.18582046576212438,"{1: 126, 2: 63, 3: 52, 4: 35, 5: 22}","{1: 139, 2: 66, 3: 40, 4: 31, 5: 22}",57,26,31,-0.08771929824561403,0,11,9,14,"1.915289,2.542377,3.255301,4.106157"
step25_pairwise_e5_resid_w0p0150_l2p0,residual_blend,0.015,2.0,0.6593699492395828,-0.0018906091396501123,0.18582046576212438,"{1: 126, 2: 63, 3: 52, 4: 35, 5: 22}","{1: 139, 2: 66, 3: 40, 4: 31, 5: 22}",57,26,31,-0.08771929824561403,0,11,9,14,"1.915289,2.542377,3.255301,4.106157"
step25_openalex_anchor_blend_w0p0050_l4p0,label_blend,0.005,4.0,0.6593653704591634,-0.0018951879200694854,0.18246476106413786,"{1: 126, 2: 62, 3: 53, 4: 35, 5: 22}","{1: 138, 2: 67, 3: 41, 4: 29, 5: 23}",57,26,31,-0.08771929824561403,0,9,8,13,"1.913536,2.540454,3.254092,4.095761"
step25_openalex_anchor_resid_w0p0050_l4p0,residual_blend,0.005,4.0,0.6593653704591634,-0.0018951879200694854,0.18246476106413786,"{1: 126, 2: 62, 3: 53, 4: 35, 5: 22}","{1: 138, 2: 67, 3: 41, 4: 29, 5: 23}",57,26,31,-0.08771929824561403,0,9,8,13,"1.913536,2.540454,3.254092,4.095761"
step25_deberta_v3_blend_w0p0050_l4p0,label_blend,0.005,4.0,0.6593643415643494,-0.0018962168148835001,0.18246476106413786,"{1: 125, 2: 63, 3: 53, 4: 35, 5: 22}","{1: 139, 2: 66, 3: 40, 4: 30, 5: 23}",52,23,29,-0.11538461538461539,0,8,7,13,"1.912810,2.542162,3.251807,4.087747"
step25_deberta_v3_resid_w0p0050_l4p0,residual_blend,0.005,4.0,0.6593643415643494,-0.0018962168148835001,0.18246476106413786,"{1: 125, 2: 63, 3: 53, 4: 35, 5: 22}","{1: 139, 2: 66, 3: 40, 4: 30, 5: 23}",52,23,29,-0.11538461538461539,0,8,7,13,"1.912810,2.542162,3.251807,4.087747"
step25_specter2_finetune_blend_w0p0300_l0p5,label_blend,0.03,0.5,0.6593586594428913,-0.0019018989363416283,0.18917617046011098,"{1: 125, 2: 65, 3: 51, 4: 35, 5: 22}","{1: 138, 2: 67, 3: 38, 4: 32, 5: 23}",57,24,33,-0.15789473684210525,0,10,9,12,"1.910913,2.550940,3.240123,4.086987"
step25_pairwise_specter2_blend_w0p0100_l1p0,label_blend,0.01,1.0,0.6593367282645444,-0.0019238301146885517,0.17239764697017812,"{1: 125, 2: 61, 3: 55, 4: 35, 5: 22}","{1: 139, 2: 65, 3: 40, 4: 32, 5: 22}",54,25,29,-0.07407407407407407,0,12,5,12,"1.911790,2.537888,3.252645,4.114634"
step25_pairwise_specter2_resid_w0p0100_l1p0,residual_blend,0.01,1.0,0.6593367282645444,-0.0019238301146885517,0.17239764697017812,"{1: 125, 2: 61, 3: 55, 4: 35, 5: 22}","{1: 139, 2: 65, 3: 40, 4: 32, 5: 22}",54,25,29,-0.07407407407407407,0,12,5,12,"1.911790,2.537888,3.252645,4.114634"
step25_llm_zeroshot_blend_w0p0100_l1p0,label_blend,0.01,1.0,0.6593218830559173,-0.0019386753233155973,0.1757533516681647,"{1: 126, 2: 60, 3: 55, 4: 35, 5: 22}","{1: 138, 2: 67, 3: 38, 4: 33, 5: 22}",53,24,29,-0.09433962264150944,0,7,6,11,"1.912672,2.534043,3.240793,4.105560"
step25_llm_zeroshot_resid_w0p0100_l1p0,residual_blend,0.01,1.0,0.6593218830559173,-0.0019386753233155973,0.1757533516681647,"{1: 126, 2: 60, 3: 55, 4: 35, 5: 22}","{1: 138, 2: 67, 3: 38, 4: 33, 5: 22}",53,24,29,-0.09433962264150944,0,7,6,11,"1.912672,2.534043,3.240793,4.105560"
step25_specter2_finetune_blend_w0p0200_l1p0,label_blend,0.02,1.0,0.6593218830559173,-0.0019386753233155973,0.17910905636615126,"{1: 125, 2: 63, 3: 53, 4: 35, 5: 22}","{1: 138, 2: 66, 3: 42, 4: 30, 5: 22}",53,24,29,-0.09433962264150944,0,11,7,13,"1.910617,2.537852,3.254635,4.108082"
step25_specter2_finetune_resid_w0p0200_l1p0,residual_blend,0.02,1.0,0.6593218830559173,-0.0019386753233155973,0.17910905636615126,"{1: 125, 2: 63, 3: 53, 4: 35, 5: 22}","{1: 138, 2: 66, 3: 42, 4: 30, 5: 22}",53,24,29,-0.09433962264150944,0,11,7,13,"1.910617,2.537852,3.254635,4.108082"
step25_deberta_v3_blend_w0p0075_l1p0,label_blend,0.0075,1.0,0.6592968966986343,-0.001963661680598583,0.17239764697017815,"{1: 125, 2: 61, 3: 55, 4: 35, 5: 22}","{1: 139, 2: 65, 3: 41, 4: 30, 5: 23}",43,19,24,-0.11627906976744186,0,8,5,12,"1.908969,2.532949,3.244126,4.092241"
step25_deberta_v3_resid_w0p0075_l1p0,residual_blend,0.0075,1.0,0.6592968966986343,-0.001963661680598583,0.17239764697017815,"{1: 125, 2: 61, 3: 55, 4: 35, 5: 22}","{1: 139, 2: 65, 3: 41, 4: 30, 5: 23}",43,19,24,-0.11627906976744186,0,8,5,12,"1.908969,2.532949,3.244126,4.092241"
step25_modernbert_best_blend_w0p0100_l2p0,label_blend,0.01,2.0,0.6592959657258103,-0.0019645926534226366,0.1757533516681647,"{1: 125, 2: 62, 3: 54, 4: 35, 5: 22}","{1: 139, 2: 65, 3: 39, 4: 32, 5: 23}",48,19,29,-0.20833333333333334,0,8,6,10,"1.910847,2.536747,3.241079,4.077534"
step25_modernbert_best_resid_w0p0100_l2p0,residual_blend,0.01,2.0,0.6592959657258103,-0.0019645926534226366,0.1757533516681647,"{1: 125, 2: 62, 3: 54, 4: 35, 5: 22}","{1: 139, 2: 65, 3: 39, 4: 32, 5: 23}",48,19,29,-0.20833333333333334,0,8,6,10,"1.910847,2.536747,3.241079,4.077534"
step25_modernbert_second_blend_w0p0100_l2p0,label_blend,0.01,2.0,0.6592959657258103,-0.0019645926534226366,0.1757533516681647,"{1: 125, 2: 62, 3: 54, 4: 35, 5: 22}","{1: 139, 2: 65, 3: 39, 4: 32, 5: 23}",48,19,29,-0.20833333333333334,0,8,6,10,"1.910847,2.536747,3.241079,4.077534"
step25_modernbert_second_resid_w0p0100_l2p0,residual_blend,0.01,2.0,0.6592959657258103,-0.0019645926534226366,0.1757533516681647,"{1: 125, 2: 62, 3: 54, 4: 35, 5: 22}","{1: 139, 2: 65, 3: 39, 4: 32, 5: 23}",48,19,29,-0.20833333333333334,0,8,6,10,"1.910847,2.536747,3.241079,4.077534"
step25_pairwise_e5_blend_w0p0075_l1p0,label_blend,0.0075,1.0,0.6592876453445817,-0.0019729130346511914,0.17239764697017806,"{1: 125, 2: 61, 3: 55, 4: 35, 5: 22}","{1: 137, 2: 67, 3: 40, 4: 31, 5: 23}",43,19,24,-0.11627906976744186,0,8,5,9,"1.907668,2.532631,3.251327,4.091780"
step25_pairwise_e5_resid_w0p0075_l1p0,residual_blend,0.0075,1.0,0.6592876453445817,-0.0019729130346511914,0.17239764697017806,"{1: 125, 2: 61, 3: 55, 4: 35, 5: 22}","{1: 137, 2: 67, 3: 40, 4: 31, 5: 23}",43,19,24,-0.11627906976744186,0,8,5,9,"1.907668,2.532631,3.251327,4.091780"
step25_deberta_v3_blend_w0p0300_l1p0,label_blend,0.03,1.0,0.6592866717473067,-0.001973886631926214,0.18917617046011098,"{1: 125, 2: 66, 3: 51, 4: 34, 5: 22}","{1: 143, 2: 61, 3: 42, 4: 30, 5: 22}",75,33,42,-0.12,0,11,13,18,"1.918140,2.553915,3.263041,4.100034"
step25_modernbert_best_blend_w0p0150_l0p5,label_blend,0.015,0.5,0.659265444263911,-0.0019951141153219387,0.1824647610641378,"{1: 126, 2: 62, 3: 53, 4: 35, 5: 22}","{1: 139, 2: 66, 3: 40, 4: 30, 5: 23}",58,27,31,-0.06896551724137931,0,13,8,13,"1.914907,2.542387,3.254403,4.089177"
step25_modernbert_best_resid_w0p0150_l0p5,residual_blend,0.015,0.5,0.659265444263911,-0.0019951141153219387,0.1824647610641378,"{1: 126, 2: 62, 3: 53, 4: 35, 5: 22}","{1: 139, 2: 66, 3: 40, 4: 30, 5: 23}",58,27,31,-0.06896551724137931,0,13,8,13,"1.914907,2.542387,3.254403,4.089177"
step25_modernbert_second_blend_w0p0150_l0p5,label_blend,0.015,0.5,0.659265444263911,-0.0019951141153219387,0.1824647610641378,"{1: 126, 2: 62, 3: 53, 4: 35, 5: 22}","{1: 139, 2: 66, 3: 40, 4: 30, 5: 23}",58,27,31,-0.06896551724137931,0,13,8,13,"1.914907,2.542387,3.254403,4.089177"
step25_modernbert_second_resid_w0p0150_l0p5,residual_blend,0.015,0.5,0.659265444263911,-0.0019951141153219387,0.1824647610641378,"{1: 126, 2: 62, 3: 53, 4: 35, 5: 22}","{1: 139, 2: 66, 3: 40, 4: 30, 5: 23}",58,27,31,-0.06896551724137931,0,13,8,13,"1.914907,2.542387,3.254403,4.089177"
step25_reference_retuned_l4p0,reference,0.0,4.0,0.6592645386113754,-0.001996019767857571,0.17575335166816466,"{1: 126, 2: 61, 3: 54, 4: 35, 5: 22}","{1: 139, 2: 65, 3: 40, 4: 31, 5: 23}",51,23,28,-0.09803921568627451,0,8,7,11,"1.913118,2.537429,3.247843,4.091386"
step25_modernbert_best_blend_w0p0100_l4p0,label_blend,0.01,4.0,0.6592645386113754,-0.001996019767857571,0.17910905636615124,"{1: 126, 2: 61, 3: 54, 4: 35, 5: 22}","{1: 139, 2: 66, 3: 39, 4: 31, 5: 23}",51,23,28,-0.09803921568627451,0,8,7,12,"1.912793,2.540976,3.247425,4.091216"
step25_modernbert_best_blend_w0p0200_l4p0,label_blend,0.02,4.0,0.6592645386113754,-0.001996019767857571,0.17910905636615124,"{1: 126, 2: 61, 3: 54, 4: 35, 5: 22}","{1: 139, 2: 66, 3: 39, 4: 31, 5: 23}",51,23,28,-0.09803921568627451,0,8,7,12,"1.913326,2.539798,3.247550,4.094584"
step25_modernbert_best_resid_w0p0100_l4p0,residual_blend,0.01,4.0,0.6592645386113754,-0.001996019767857571,0.17910905636615124,"{1: 126, 2: 61, 3: 54, 4: 35, 5: 22}","{1: 139, 2: 66, 3: 39, 4: 31, 5: 23}",51,23,28,-0.09803921568627451,0,8,7,12,"1.912793,2.540976,3.247425,4.091216"
step25_modernbert_best_resid_w0p0200_l4p0,residual_blend,0.02,4.0,0.6592645386113754,-0.001996019767857571,0.17910905636615124,"{1: 126, 2: 61, 3: 54, 4: 35, 5: 22}","{1: 139, 2: 66, 3: 39, 4: 31, 5: 23}",51,23,28,-0.09803921568627451,0,8,7,12,"1.913326,2.539798,3.247550,4.094584"
step25_modernbert_second_blend_w0p0100_l4p0,label_blend,0.01,4.0,0.6592645386113754,-0.001996019767857571,0.17910905636615124,"{1: 126, 2: 61, 3: 54, 4: 35, 5: 22}","{1: 139, 2: 66, 3: 39, 4: 31, 5: 23}",51,23,28,-0.09803921568627451,0,8,7,12,"1.912793,2.540976,3.247425,4.091216"
step25_modernbert_second_blend_w0p0200_l4p0,label_blend,0.02,4.0,0.6592645386113754,-0.001996019767857571,0.17910905636615124,"{1: 126, 2: 61, 3: 54, 4: 35, 5: 22}","{1: 139, 2: 66, 3: 39, 4: 31, 5: 23}",51,23,28,-0.09803921568627451,0,8,7,12,"1.913326,2.539798,3.247550,4.094584"
step25_modernbert_second_resid_w0p0100_l4p0,residual_blend,0.01,4.0,0.6592645386113754,-0.001996019767857571,0.17910905636615124,"{1: 126, 2: 61, 3: 54, 4: 35, 5: 22}","{1: 139, 2: 66, 3: 39, 4: 31, 5: 23}",51,23,28,-0.09803921568627451,0,8,7,12,"1.912793,2.540976,3.247425,4.091216"
step25_modernbert_second_resid_w0p0200_l4p0,residual_blend,0.02,4.0,0.6592645386113754,-0.001996019767857571,0.17910905636615124,"{1: 126, 2: 61, 3: 54, 4: 35, 5: 22}","{1: 139, 2: 66, 3: 39, 4: 31, 5: 23}",51,23,28,-0.09803921568627451,0,8,7,12,"1.913326,2.539798,3.247550,4.094584"
step25_openalex_anchor_blend_w0p0025_l1p0,label_blend,0.0025,1.0,0.6592617081146307,-0.0019988502646022255,0.18582046576212438,"{1: 126, 2: 63, 3: 52, 4: 35, 5: 22}","{1: 139, 2: 66, 3: 40, 4: 31, 5: 22}",65,30,35,-0.07692307692307693,0,10,9,14,"1.916602,2.546512,3.254498,4.110114"
step25_openalex_anchor_resid_w0p0025_l1p0,residual_blend,0.0025,1.0,0.6592617081146307,-0.0019988502646022255,0.18582046576212438,"{1: 126, 2: 63, 3: 52, 4: 35, 5: 22}","{1: 139, 2: 66, 3: 40, 4: 31, 5: 22}",65,30,35,-0.07692307692307693,0,10,9,14,"1.916602,2.546512,3.254498,4.110114"
step25_llm_zeroshot_blend_w0p0200_l1p0,label_blend,0.02,1.0,0.6592616738145868,-0.0019988845646461417,0.18246476106413786,"{1: 126, 2: 62, 3: 55, 4: 33, 5: 22}","{1: 138, 2: 67, 3: 42, 4: 28, 5: 23}",71,31,40,-0.1267605633802817,0,6,10,16,"1.913718,2.547686,3.254095,4.090495"
step25_llm_zeroshot_resid_w0p0200_l1p0,residual_blend,0.02,1.0,0.6592616738145868,-0.0019988845646461417,0.18246476106413786,"{1: 126, 2: 62, 3: 55, 4: 33, 5: 22}","{1: 138, 2: 67, 3: 42, 4: 28, 5: 23}",71,31,40,-0.1267605633802817,0,6,10,16,"1.913718,2.547686,3.254095,4.090495"
step25_scibert_finetune_blend_w0p0300_l2p0,label_blend,0.03,2.0,0.6592608027548676,-0.0019997556243652737,0.18917617046011098,"{1: 125, 2: 65, 3: 52, 4: 34, 5: 22}","{1: 138, 2: 67, 3: 40, 4: 31, 5: 22}",58,26,32,-0.10344827586206896,0,11,12,13,"1.913518,2.543268,3.256321,4.099976"
step25_reference_retuned_l1p0,reference,0.0,1.0,0.6592579649983934,-0.0020025933808395235,0.18917617046011098,"{1: 126, 2: 64, 3: 51, 4: 35, 5: 22}","{1: 140, 2: 65, 3: 41, 4: 30, 5: 22}",72,33,39,-0.08333333333333333,0,15,10,16,"1.916589,2.549673,3.259179,4.117900"
step25_modernbert_best_blend_w0p0025_l1p0,label_blend,0.0025,1.0,0.6592579649983934,-0.0020025933808395235,0.18917617046011098,"{1: 126, 2: 64, 3: 51, 4: 35, 5: 22}","{1: 140, 2: 65, 3: 41, 4: 30, 5: 22}",72,33,39,-0.08333333333333333,0,15,10,16,"1.916589,2.549673,3.259179,4.117900"
step25_modernbert_best_resid_w0p0025_l1p0,residual_blend,0.0025,1.0,0.6592579649983934,-0.0020025933808395235,0.18917617046011098,"{1: 126, 2: 64, 3: 51, 4: 35, 5: 22}","{1: 140, 2: 65, 3: 41, 4: 30, 5: 22}",72,33,39,-0.08333333333333333,0,15,10,16,"1.916589,2.549673,3.259179,4.117900"
step25_modernbert_second_blend_w0p0025_l1p0,label_blend,0.0025,1.0,0.6592579649983934,-0.0020025933808395235,0.18917617046011098,"{1: 126, 2: 64, 3: 51, 4: 35, 5: 22}","{1: 140, 2: 65, 3: 41, 4: 30, 5: 22}",72,33,39,-0.08333333333333333,0,15,10,16,"1.916589,2.549673,3.259179,4.117900"
step25_modernbert_second_resid_w0p0025_l1p0,residual_blend,0.0025,1.0,0.6592579649983934,-0.0020025933808395235,0.18917617046011098,"{1: 126, 2: 64, 3: 51, 4: 35, 5: 22}","{1: 140, 2: 65, 3: 41, 4: 30, 5: 22}",72,33,39,-0.08333333333333333,0,15,10,16,"1.916589,2.549673,3.259179,4.117900"
step25_pairwise_specter2_blend_w0p0300_l1p0,label_blend,0.03,1.0,0.6592570599340692,-0.002003498445163676,0.17575335166816464,"{1: 124, 2: 63, 3: 55, 4: 34, 5: 22}","{1: 138, 2: 66, 3: 41, 4: 31, 5: 22}",65,30,35,-0.07692307692307693,0,14,6,12,"1.911852,2.547118,3.260427,4.108839"
step25_llm_zeroshot_v2_blend_w0p0075_l0p5,label_blend,0.0075,0.5,0.6592561554205367,-0.0020044029586961942,0.18246476106413784,"{1: 126, 2: 62, 3: 53, 4: 35, 5: 22}","{1: 138, 2: 67, 3: 41, 4: 30, 5: 22}",58,26,32,-0.10344827586206896,0,8,8,14,"1.911915,2.543930,3.252815,4.100307"
step25_llm_zeroshot_v2_resid_w0p0075_l0p5,residual_blend,0.0075,0.5,0.6592561554205367,-0.0020044029586961942,0.18246476106413784,"{1: 126, 2: 62, 3: 53, 4: 35, 5: 22}","{1: 138, 2: 67, 3: 41, 4: 30, 5: 22}",58,26,32,-0.10344827586206896,0,8,8,14,"1.911915,2.543930,3.252815,4.100307"
step25_specter2_finetune_blend_w0p0075_l1p0,label_blend,0.0075,1.0,0.6592414546412011,-0.0020191037380318244,0.18582046576212438,"{1: 126, 2: 63, 3: 52, 4: 35, 5: 22}","{1: 139, 2: 66, 3: 39, 4: 31, 5: 23}",57,25,32,-0.12280701754385964,0,9,9,12,"1.914559,2.547582,3.249177,4.090350"
step25_specter2_finetune_resid_w0p0075_l1p0,residual_blend,0.0075,1.0,0.6592414546412011,-0.0020191037380318244,0.18582046576212438,"{1: 126, 2: 63, 3: 52, 4: 35, 5: 22}","{1: 139, 2: 66, 3: 39, 4: 31, 5: 23}",57,25,32,-0.12280701754385964,0,9,9,12,"1.914559,2.547582,3.249177,4.090350"
step25_specter2_finetune_blend_w0p0075_l4p0,label_blend,0.0075,4.0,0.659212747880884,-0.002047810498348901,0.1858204657621244,"{1: 125, 2: 64, 3: 52, 4: 35, 5: 22}","{1: 139, 2: 66, 3: 39, 4: 31, 5: 23}",54,25,29,-0.07407407407407407,0,11,8,12,"1.912043,2.545230,3.251944,4.092530"
step25_specter2_finetune_resid_w0p0075_l4p0,residual_blend,0.0075,4.0,0.659212747880884,-0.002047810498348901,0.1858204657621244,"{1: 125, 2: 64, 3: 52, 4: 35, 5: 22}","{1: 139, 2: 66, 3: 39, 4: 31, 5: 23}",54,25,29,-0.07407407407407407,0,11,8,12,"1.912043,2.545230,3.251944,4.092530"
step25_pairwise_e5_blend_w0p0050_l4p0,label_blend,0.005,4.0,0.6592026102197817,-0.0020579481594512616,0.1757533516681647,"{1: 125, 2: 62, 3: 54, 4: 35, 5: 22}","{1: 139, 2: 65, 3: 40, 4: 31, 5: 23}",49,22,27,-0.10204081632653061,0,9,6,11,"1.910752,2.537380,3.249239,4.094601"
step25_pairwise_e5_resid_w0p0050_l4p0,residual_blend,0.005,4.0,0.6592026102197817,-0.0020579481594512616,0.1757533516681647,"{1: 125, 2: 62, 3: 54, 4: 35, 5: 22}","{1: 139, 2: 65, 3: 40, 4: 31, 5: 23}",49,22,27,-0.10204081632653061,0,9,6,11,"1.910752,2.537380,3.249239,4.094601"
step25_pairwise_specter2_blend_w0p0075_l2p0,label_blend,0.0075,2.0,0.6591942460436984,-0.002066312335534559,0.17910905636615124,"{1: 126, 2: 61, 3: 54, 4: 35, 5: 22}","{1: 139, 2: 66, 3: 39, 4: 32, 5: 22}",58,27,31,-0.06896551724137931,0,12,7,13,"1.914508,2.542622,3.253378,4.101128"
step25_pairwise_specter2_resid_w0p0075_l2p0,residual_blend,0.0075,2.0,0.6591942460436984,-0.002066312335534559,0.17910905636615124,"{1: 126, 2: 61, 3: 54, 4: 35, 5: 22}","{1: 139, 2: 66, 3: 39, 4: 32, 5: 22}",58,27,31,-0.06896551724137931,0,12,7,13,"1.914508,2.542622,3.253378,4.101128"
step25_specter2_finetune_blend_w0p0025_l2p0,label_blend,0.0025,2.0,0.6591832320690347,-0.002077326310198191,0.1757533516681647,"{1: 125, 2: 62, 3: 54, 4: 35, 5: 22}","{1: 139, 2: 65, 3: 40, 4: 31, 5: 23}",46,20,26,-0.13043478260869565,0,8,6,11,"1.911488,2.536923,3.246494,4.091720"
step25_specter2_finetune_resid_w0p0025_l2p0,residual_blend,0.0025,2.0,0.6591832320690347,-0.002077326310198191,0.1757533516681647,"{1: 125, 2: 62, 3: 54, 4: 35, 5: 22}","{1: 139, 2: 65, 3: 40, 4: 31, 5: 23}",46,20,26,-0.13043478260869565,0,8,6,11,"1.911488,2.536923,3.246494,4.091720"
step25_pairwise_specter2_blend_w0p0100_l2p0,label_blend,0.01,2.0,0.6591656136773987,-0.002094944701834245,0.18246476106413784,"{1: 125, 2: 63, 3: 53, 4: 35, 5: 22}","{1: 139, 2: 66, 3: 39, 4: 31, 5: 23}",57,26,31,-0.08771929824561403,0,11,7,12,"1.913295,2.545620,3.251480,4.089085"
step25_pairwise_specter2_resid_w0p0100_l2p0,residual_blend,0.01,2.0,0.6591656136773987,-0.002094944701834245,0.18246476106413784,"{1: 125, 2: 63, 3: 53, 4: 35, 5: 22}","{1: 139, 2: 66, 3: 39, 4: 31, 5: 23}",57,26,31,-0.08771929824561403,0,11,7,12,"1.913295,2.545620,3.251480,4.089085"
step25_scibert_finetune_blend_w0p0050_l2p0,label_blend,0.005,2.0,0.6591647383661996,-0.0020958200130333227,0.17575335166816466,"{1: 126, 2: 61, 3: 54, 4: 35, 5: 22}","{1: 139, 2: 65, 3: 40, 4: 31, 5: 23}",50,22,28,-0.12,0,9,7,11,"1.912541,2.536312,3.247672,4.091067"
step25_scibert_finetune_resid_w0p0050_l2p0,residual_blend,0.005,2.0,0.6591647383661996,-0.0020958200130333227,0.17575335166816466,"{1: 126, 2: 61, 3: 54, 4: 35, 5: 22}","{1: 139, 2: 65, 3: 40, 4: 31, 5: 23}",50,22,28,-0.12,0,9,7,11,"1.912541,2.536312,3.247672,4.091067"
step25_deberta_v3_blend_w0p0050_l2p0,label_blend,0.005,2.0,0.6591647383661996,-0.0020958200130333227,0.17910905636615126,"{1: 125, 2: 63, 3: 53, 4: 35, 5: 22}","{1: 139, 2: 65, 3: 40, 4: 31, 5: 23}",50,22,28,-0.12,0,8,7,11,"1.912707,2.538419,3.247018,4.094702"
step25_deberta_v3_resid_w0p0050_l2p0,residual_blend,0.005,2.0,0.6591647383661996,-0.0020958200130333227,0.17910905636615126,"{1: 125, 2: 63, 3: 53, 4: 35, 5: 22}","{1: 139, 2: 65, 3: 40, 4: 31, 5: 23}",50,22,28,-0.12,0,8,7,11,"1.912707,2.538419,3.247018,4.094702"
